year,country,Type,Co2 Emission
2008,Belarus,Coal,2.584
2008,Belarus,Gas,39.268
2008,Belarus,Oil,20.181
2008,Belarus,Other Industries,3.662
2008,Belgium,Coal,23.257
2008,Belgium,Gas,35.718
2008,Belgium,Oil,55.362
2008,Belgium,Other Industries,5.866
2008,Belize,Coal,0.0
2008,Belize,Gas,0.0
2008,Belize,Oil,0.436
2008,Belize,Other Industries,0.0
2008,Benin,Coal,0.0
2008,Benin,Gas,0.0
2008,Benin,Oil,3.737
2008,Benin,Other Industries,0.518
2008,Bermuda,Coal,0.0
2008,Bermuda,Gas,0.0
2008,Bermuda,Oil,0.649
2008,Bermuda,Other Industries,0.0
2008,Bhutan,Coal,0.115
2008,Bhutan,Gas,0.0
2008,Bhutan,Oil,0.218
2008,Bhutan,Other Industries,0.068
2008,Bolivia,Coal,0.0
2008,Bolivia,Gas,4.766
2008,Bolivia,Oil,7.3
2008,Bolivia,Other Industries,0.9750000000000001
2008,Bonaire Sint Eustatius and Saba,Coal,0.0
2008,Bonaire Sint Eustatius and Saba,Gas,0.0
2008,Bonaire Sint Eustatius and Saba,Oil,0.291
2008,Bonaire Sint Eustatius and Saba,Other Industries,0.0
2008,Bosnia and Herzegovina,Coal,14.575
2008,Bosnia and Herzegovina,Gas,0.762
2008,Bosnia and Herzegovina,Oil,4.1
2008,Bosnia and Herzegovina,Other Industries,0.521
2008,Botswana,Coal,1.953
2008,Botswana,Gas,0.0
2008,Botswana,Oil,2.55
2008,Botswana,Other Industries,0.0
2008,Brazil,Coal,55.961
2008,Brazil,Gas,48.53
2008,Brazil,Oil,252.796
2008,Brazil,Other Industries,23.057000000000002
2008,British Virgin Islands,Coal,0.0
2008,British Virgin Islands,Gas,0.0
2008,British Virgin Islands,Oil,0.191
2008,British Virgin Islands,Other Industries,0.0
2008,Brunei,Coal,0.0
2008,Brunei,Gas,6.493
2008,Brunei,Oil,2.056
2008,Brunei,Other Industries,0.443
2008,Bulgaria,Coal,32.492
2008,Bulgaria,Gas,6.718
2008,Bulgaria,Oil,11.902
2008,Bulgaria,Other Industries,2.967
2008,Burkina Faso,Coal,0.0
2008,Burkina Faso,Gas,0.0
2008,Burkina Faso,Oil,1.554
2008,Burkina Faso,Other Industries,0.181
2008,Burundi,Coal,0.015
2008,Burundi,Gas,0.0
2008,Burundi,Oil,0.194
2008,Burundi,Other Industries,0.0
2008,Cambodia,Coal,0.0
2008,Cambodia,Gas,0.0
2008,Cambodia,Oil,3.51
2008,Cambodia,Other Industries,0.295
2008,Cameroon,Coal,0.0
2008,Cameroon,Gas,0.711
2008,Cameroon,Oil,4.33
2008,Cameroon,Other Industries,0.385
2008,Canada,Coal,112.632
2008,Canada,Gas,179.359
2008,Canada,Oil,258.803
2008,Canada,Other Industries,24.793
2008,Cape Verde,Coal,0.0
2008,Cape Verde,Gas,0.0
2008,Cape Verde,Oil,0.469
2008,Cape Verde,Other Industries,0.0
2008,Central African Republic,Coal,0.0
2008,Central African Republic,Gas,0.0
2008,Central African Republic,Oil,0.253
2008,Central African Republic,Other Industries,0.0
2008,Chad,Coal,0.0
2008,Chad,Gas,0.0
2008,Chad,Oil,0.927
2008,Chad,Other Industries,0.0
2008,Chile,Coal,16.733
2008,Chile,Gas,4.825
2008,Chile,Oil,47.551
2008,Chile,Other Industries,1.708
2008,China,Coal,5729.474
2008,China,Gas,149.674
2008,China,Oil,970.117
2008,China,Other Industries,525.924
2008,Christmas Island,Coal,0.0
2008,Christmas Island,Gas,0.0
2008,Christmas Island,Oil,0.0
2008,Christmas Island,Other Industries,0.0
2008,Colombia,Coal,10.768
2008,Colombia,Gas,17.518
2008,Colombia,Oil,33.441
2008,Colombia,Other Industries,4.923
2008,Comoros,Coal,0.0
2008,Comoros,Gas,0.0
2008,Comoros,Oil,0.106
2008,Comoros,Other Industries,0.0
2008,Congo,Coal,0.0
2008,Congo,Gas,0.048
2008,Congo,Oil,1.242
2008,Congo,Other Industries,0.04
2008,Cook Islands,Coal,0.0
2008,Cook Islands,Gas,0.0
2008,Cook Islands,Oil,0.048
2008,Cook Islands,Other Industries,0.0
2008,Costa Rica,Coal,0.004
2008,Costa Rica,Gas,0.0
2008,Costa Rica,Oil,7.152
2008,Costa Rica,Other Industries,0.835
2008,Cote d'Ivoire,Coal,0.0
2008,Cote d'Ivoire,Gas,3.037
2008,Cote d'Ivoire,Oil,3.554
2008,Cote d'Ivoire,Other Industries,0.0
2008,Croatia,Coal,2.849
2008,Croatia,Gas,5.693
2008,Croatia,Oil,12.529
2008,Croatia,Other Industries,2.558
2008,Cuba,Coal,0.092
2008,Cuba,Gas,2.228
2008,Cuba,Oil,24.75
2008,Cuba,Other Industries,0.678
2008,Curacao,Coal,0.0
2008,Curacao,Gas,0.0
2008,Curacao,Oil,5.526
2008,Curacao,Other Industries,0.0
2008,Cyprus,Coal,0.111
2008,Cyprus,Gas,0.001
2008,Cyprus,Oil,7.695
2008,Cyprus,Other Industries,0.9009999999999999
2008,Czechia,Coal,78.643
2008,Czechia,Gas,17.218
2008,Czechia,Oil,23.011
2008,Czechia,Other Industries,4.068
2008,Democratic Republic of Congo,Coal,0.0
2008,Democratic Republic of Congo,Gas,0.044
2008,Democratic Republic of Congo,Oil,1.608
2008,Democratic Republic of Congo,Other Industries,0.158
2008,Denmark,Coal,16.137
2008,Denmark,Gas,9.846
2008,Denmark,Oil,23.265
2008,Denmark,Other Industries,1.975
2008,Djibouti,Coal,0.0
2008,Djibouti,Gas,0.0
2008,Djibouti,Oil,0.498
2008,Djibouti,Other Industries,0.0
2008,Dominica,Coal,0.0
2008,Dominica,Gas,0.0
2008,Dominica,Oil,0.165
2008,Dominica,Other Industries,0.0
2008,Dominican Republic,Coal,2.11
2008,Dominican Republic,Gas,0.927
2008,Dominican Republic,Oil,15.561
2008,Dominican Republic,Other Industries,1.671
2008,EU-27,Coal,1148.282
2008,EU-27,Gas,846.974
2008,EU-27,Oil,1473.183
2008,EU-27,Other Industries,162.546
2008,EU-28,Coal,1287.336
2008,EU-28,Gas,1048.573
2008,EU-28,Oil,1663.405
2008,EU-28,Other Industries,176.484
2008,Ecuador,Coal,0.0
2008,Ecuador,Gas,0.931
2008,Ecuador,Oil,24.915
2008,Ecuador,Other Industries,3.7279999999999998
2008,Egypt,Coal,2.854
2008,Egypt,Gas,83.31
2008,Egypt,Oil,92.404
2008,Egypt,Other Industries,16.716
2008,El Salvador,Coal,0.0
2008,El Salvador,Gas,0.0
2008,El Salvador,Oil,5.888
2008,El Salvador,Other Industries,0.517
2008,Equatorial Guinea,Coal,0.0
2008,Equatorial Guinea,Gas,4.727
2008,Equatorial Guinea,Oil,1.253
2008,Equatorial Guinea,Other Industries,1.037
2008,Eritrea,Coal,0.0
2008,Eritrea,Gas,0.0
2008,Eritrea,Oil,0.388
2008,Eritrea,Other Industries,0.017
2008,Estonia,Coal,12.221
2008,Estonia,Gas,1.657
2008,Estonia,Oil,3.141
2008,Estonia,Other Industries,0.65
2008,Eswatini,Coal,0.414
2008,Eswatini,Gas,0.0
2008,Eswatini,Oil,0.619
2008,Eswatini,Other Industries,0.0
2008,Ethiopia,Coal,0.04
2008,Ethiopia,Gas,0.0
2008,Ethiopia,Oil,5.672
2008,Ethiopia,Other Industries,0.704
2008,Europe,Coal,1961.769
2008,Europe,Gas,2007.227
2008,Europe,Oil,2159.379
2008,Europe,Other Industries,271.03700000000003
2008,Europe (excl. EU-27),Coal,813.922
2008,Europe (excl. EU-27),Gas,1163.338
2008,Europe (excl. EU-27),Oil,690.668
2008,Europe (excl. EU-27),Other Industries,108.693
2008,Europe (excl. EU-28),Coal,674.869
2008,Europe (excl. EU-28),Gas,961.739
2008,Europe (excl. EU-28),Oil,500.446
2008,Europe (excl. EU-28),Other Industries,94.75500000000001
2008,Faeroe Islands,Coal,0.0
2008,Faeroe Islands,Gas,0.0
2008,Faeroe Islands,Oil,0.63
2008,Faeroe Islands,Other Industries,0.0
2008,Fiji,Coal,0.0
2008,Fiji,Gas,0.0
2008,Fiji,Oil,0.824
2008,Fiji,Other Industries,0.053
2008,Finland,Coal,23.667
2008,Finland,Gas,8.573
2008,Finland,Oil,24.721
2008,Finland,Other Industries,1.649
2008,France,Coal,55.756
2008,France,Gas,94.923
2008,France,Oil,228.546
2008,France,Other Industries,18.499
2008,French Equatorial Africa,Coal,0.0
2008,French Equatorial Africa,Gas,0.0
2008,French Equatorial Africa,Oil,0.0
2008,French Equatorial Africa,Other Industries,0.0
2008,French Polynesia,Coal,0.0
2008,French Polynesia,Gas,0.0
2008,French Polynesia,Oil,0.795
2008,French Polynesia,Other Industries,0.0
2008,French West Africa,Coal,0.0
2008,French West Africa,Gas,0.0
2008,French West Africa,Oil,0.0
2008,French West Africa,Other Industries,0.0
2008,Gabon,Coal,0.0
2008,Gabon,Gas,0.348
2008,Gabon,Oil,1.612
2008,Gabon,Other Industries,2.202
2008,Gambia,Coal,0.0
2008,Gambia,Gas,0.004
2008,Gambia,Oil,0.363
2008,Gambia,Other Industries,0.0
2008,Georgia,Coal,0.454
2008,Georgia,Gas,2.477
2008,Georgia,Oil,2.206
2008,Georgia,Other Industries,0.171
2008,Germany,Coal,356.219
2008,Germany,Gas,179.787
2008,Germany,Oil,293.071
2008,Germany,Other Industries,25.63
2008,Ghana,Coal,0.0
2008,Ghana,Gas,0.0
2008,Ghana,Oil,8.233
2008,Ghana,Other Industries,0.693
2008,Greece,Coal,43.285
2008,Greece,Gas,8.109
2008,Greece,Oil,52.769
2008,Greece,Other Industries,6.962
2008,Greenland,Coal,0.0
2008,Greenland,Gas,0.0
2008,Greenland,Oil,0.66
2008,Greenland,Other Industries,0.0
2008,Grenada,Coal,0.0
2008,Grenada,Gas,0.0
2008,Grenada,Oil,0.253
2008,Grenada,Other Industries,0.0
2008,Guatemala,Coal,1.183
2008,Guatemala,Gas,0.0
2008,Guatemala,Oil,8.717
2008,Guatemala,Other Industries,0.993
2008,Guinea,Coal,0.0
2008,Guinea,Gas,0.0
2008,Guinea,Oil,1.997
2008,Guinea,Other Industries,0.0
2008,Guinea-Bissau,Coal,0.0
2008,Guinea-Bissau,Gas,0.0
2008,Guinea-Bissau,Oil,0.227
2008,Guinea-Bissau,Other Industries,0.0
2008,Guyana,Coal,0.0
2008,Guyana,Gas,0.0
2008,Guyana,Oil,1.707
2008,Guyana,Other Industries,0.0
2008,Haiti,Coal,0.0
2008,Haiti,Gas,0.0
2008,Haiti,Oil,2.246
2008,Haiti,Other Industries,0.12
2008,Honduras,Coal,0.447
2008,Honduras,Gas,0.0
2008,Honduras,Oil,7.361
2008,Honduras,Other Industries,0.71
2008,Hong Kong,Coal,25.963
2008,Hong Kong,Gas,4.573
2008,Hong Kong,Oil,11.71
2008,Hong Kong,Other Industries,0.545
2008,Hungary,Coal,13.061
2008,Hungary,Gas,24.886
2008,Hungary,Oil,17.255
2008,Hungary,Other Industries,2.3289999999999997
2008,Iceland,Coal,0.641
2008,Iceland,Gas,0.0
2008,Iceland,Oil,2.93
2008,Iceland,Other Industries,0.254
2008,India,Coal,912.512
2008,India,Gas,63.047
2008,India,Oil,411.656
2008,India,Other Industries,75.35900000000001
2008,Indonesia,Coal,173.113
2008,Indonesia,Gas,60.313
2008,Indonesia,Oil,158.303
2008,Indonesia,Other Industries,25.833000000000002
2008,International transport,Coal,0.0
2008,International transport,Gas,0.0
2008,International transport,Oil,1063.511
2008,International transport,Other Industries,0.0
2008,Iran,Coal,5.859
2008,Iran,Gas,246.875
2008,Iran,Oil,233.945
2008,Iran,Other Industries,48.231
2008,Iraq,Coal,0.0
2008,Iraq,Gas,15.25
2008,Iraq,Oil,63.149
2008,Iraq,Other Industries,13.768
2008,Ireland,Coal,9.644
2008,Ireland,Gas,10.774
2008,Ireland,Oil,24.385
2008,Ireland,Other Industries,2.564
2008,Israel,Coal,29.585
2008,Israel,Gas,7.017
2008,Israel,Oil,29.207
2008,Israel,Other Industries,2.171
2008,Italy,Coal,67.106
2008,Italy,Gas,165.515
2008,Italy,Oil,219.463
2008,Italy,Other Industries,24.146
2008,Jamaica,Coal,0.128
2008,Jamaica,Gas,0.0
2008,Jamaica,Oil,10.351
2008,Jamaica,Other Industries,0.301
2008,Japan,Coal,426.09
2008,Japan,Gas,204.485
2008,Japan,Oil,562.497
2008,Japan,Other Industries,38.838
2008,Jordan,Coal,0.0
2008,Jordan,Gas,6.236
2008,Jordan,Oil,12.916
2008,Jordan,Other Industries,1.566
2008,Kazakhstan,Coal,123.123
2008,Kazakhstan,Gas,31.137
2008,Kazakhstan,Oil,52.865
2008,Kazakhstan,Other Industries,21.971
2008,Kenya,Coal,0.41
2008,Kenya,Gas,0.0
2008,Kenya,Oil,8.413
2008,Kenya,Other Industries,1.089
2008,Kiribati,Coal,0.0
2008,Kiribati,Gas,0.0
2008,Kiribati,Oil,0.066
2008,Kiribati,Other Industries,0.0
2008,Kosovo,Coal,5.514
2008,Kosovo,Gas,0.0
2008,Kosovo,Oil,1.641
2008,Kosovo,Other Industries,0.231
2008,Kuwait,Coal,0.0
2008,Kuwait,Gas,26.619
2008,Kuwait,Oil,54.363
2008,Kuwait,Other Industries,1.3170000000000002
2008,Kuwaiti Oil Fires,Coal,0.0
2008,Kuwaiti Oil Fires,Gas,0.0
2008,Kuwaiti Oil Fires,Oil,0.0
2008,Kuwaiti Oil Fires,Other Industries,0.0
2008,Kyrgyzstan,Coal,3.193
2008,Kyrgyzstan,Gas,1.43
2008,Kyrgyzstan,Oil,2.423
2008,Kyrgyzstan,Other Industries,0.503
2008,Laos,Coal,0.297
2008,Laos,Gas,0.0
2008,Laos,Oil,1.678
2008,Laos,Other Industries,0.152
2008,Latvia,Coal,0.435
2008,Latvia,Gas,3.085
2008,Latvia,Oil,4.471
2008,Latvia,Other Industries,0.202
2008,Lebanon,Coal,0.502
2008,Lebanon,Gas,0.0
2008,Lebanon,Oil,14.594
2008,Lebanon,Other Industries,2.323
2008,Leeward Islands,Coal,0.0
2008,Leeward Islands,Gas,0.0
2008,Leeward Islands,Oil,0.0
2008,Leeward Islands,Other Industries,0.0
2008,Lesotho,Coal,1.682
2008,Lesotho,Gas,0.0
2008,Lesotho,Oil,0.443
2008,Lesotho,Other Industries,0.0
2008,Liberia,Coal,0.0
2008,Liberia,Gas,0.0
2008,Liberia,Oil,0.498
2008,Liberia,Other Industries,0.037
2008,Libya,Coal,0.0
2008,Libya,Gas,12.576
2008,Libya,Oil,33.07
2008,Libya,Other Industries,9.696
2008,Liechtenstein,Coal,0.0
2008,Liechtenstein,Gas,0.073
2008,Liechtenstein,Oil,0.147
2008,Liechtenstein,Other Industries,0.0
2008,Lithuania,Coal,0.867
2008,Lithuania,Gas,5.836
2008,Lithuania,Oil,7.804
2008,Lithuania,Other Industries,0.6719999999999999
2008,Luxembourg,Coal,0.356
2008,Luxembourg,Gas,2.594
2008,Luxembourg,Oil,7.777
2008,Luxembourg,Other Industries,0.46900000000000003
2008,Macao,Coal,0.0
2008,Macao,Gas,0.158
2008,Macao,Oil,0.974
2008,Macao,Other Industries,0.0
2008,Madagascar,Coal,0.033
2008,Madagascar,Gas,0.0
2008,Madagascar,Oil,1.773
2008,Madagascar,Other Industries,0.062
2008,Malawi,Coal,0.151
2008,Malawi,Gas,0.0
2008,Malawi,Oil,0.846
2008,Malawi,Other Industries,0.091
2008,Malaysia,Coal,38.037
2008,Malaysia,Gas,72.633
2008,Malaysia,Oil,71.171
2008,Malaysia,Other Industries,20.658
2008,Maldives,Coal,0.0
2008,Maldives,Gas,0.0
2008,Maldives,Oil,0.843
2008,Maldives,Other Industries,0.0
2008,Mali,Coal,0.0
2008,Mali,Gas,0.0
2008,Mali,Oil,1.557
2008,Mali,Other Industries,0.0
2008,Malta,Coal,0.0
2008,Malta,Gas,0.0
2008,Malta,Oil,2.747
2008,Malta,Other Industries,0.0
2008,Marshall Islands,Coal,0.0
2008,Marshall Islands,Gas,0.0
2008,Marshall Islands,Oil,0.128
2008,Marshall Islands,Other Industries,0.0
2008,Mauritania,Coal,0.0
2008,Mauritania,Gas,0.0
2008,Mauritania,Oil,1.773
2008,Mauritania,Other Industries,0.0
2008,Mauritius,Coal,1.543
2008,Mauritius,Gas,0.0
2008,Mauritius,Oil,2.224
2008,Mauritius,Other Industries,0.0
2008,Mexico,Coal,40.784
2008,Mexico,Gas,118.567
2008,Mexico,Oil,288.397
2008,Mexico,Other Industries,45.231
2008,Micronesia,Coal,0.0
2008,Micronesia,Gas,0.0
2008,Micronesia,Oil,0.0
2008,Micronesia,Other Industries,0.0
2008,Micronesia (country),Coal,0.0
2008,Micronesia (country),Gas,0.0
2008,Micronesia (country),Oil,0.11
2008,Micronesia (country),Other Industries,0.0
2008,Moldova,Coal,0.326
2008,Moldova,Gas,2.041
2008,Moldova,Oil,2.034
2008,Moldova,Other Industries,0.79
2008,Mongolia,Coal,9.34
2008,Mongolia,Gas,0.0
2008,Mongolia,Oil,2.554
2008,Mongolia,Other Industries,0.123
2008,Montenegro,Coal,1.512
2008,Montenegro,Gas,0.0
2008,Montenegro,Oil,1.093
2008,Montenegro,Other Industries,0.0
2008,Montserrat,Coal,0.0
2008,Montserrat,Gas,0.0
2008,Montserrat,Oil,0.048
2008,Montserrat,Other Industries,0.0
2008,Morocco,Coal,14.121
2008,Morocco,Gas,1.114
2008,Morocco,Oil,30.679
2008,Morocco,Other Industries,7.002
2008,Mozambique,Coal,0.026
2008,Mozambique,Gas,0.117
2008,Mozambique,Oil,1.751
2008,Mozambique,Other Industries,0.286
2008,Myanmar,Coal,0.649
2008,Myanmar,Gas,3.649
2008,Myanmar,Oil,5.155
2008,Myanmar,Other Industries,0.269
2008,Namibia,Coal,0.849
2008,Namibia,Gas,0.0
2008,Namibia,Oil,2.474
2008,Namibia,Other Industries,0.0
2008,Nauru,Coal,0.0
2008,Nauru,Gas,0.0
2008,Nauru,Oil,0.044
2008,Nauru,Other Industries,0.0
2008,Nepal,Coal,0.747
2008,Nepal,Gas,0.0
2008,Nepal,Oil,2.492
2008,Nepal,Other Industries,0.112
2008,Netherlands,Coal,31.646
2008,Netherlands,Gas,82.283
2008,Netherlands,Oil,58.984
2008,Netherlands,Other Industries,2.5700000000000003
2008,New Caledonia,Coal,0.64
2008,New Caledonia,Gas,0.0
2008,New Caledonia,Oil,2.155
2008,New Caledonia,Other Industries,0.053
2008,New Zealand,Coal,8.284
2008,New Zealand,Gas,7.9
2008,New Zealand,Oil,18.746
2008,New Zealand,Other Industries,2.662
2008,Nicaragua,Coal,0.0
2008,Nicaragua,Gas,0.0
2008,Nicaragua,Oil,4.155
2008,Nicaragua,Other Industries,0.21
2008,Niger,Coal,0.271
2008,Niger,Gas,0.0
2008,Niger,Oil,0.509
2008,Niger,Other Industries,0.023
2008,Nigeria,Coal,0.084
2008,Nigeria,Gas,20.654
2008,Nigeria,Oil,33.5
2008,Nigeria,Other Industries,40.534000000000006
2008,Niue,Coal,0.0
2008,Niue,Gas,0.0
2008,Niue,Oil,0.007
2008,Niue,Other Industries,0.0
2008,North America,Coal,2328.494
2008,North America,Gas,1607.369
2008,North America,Oil,3043.976
2008,North America,Other Industries,187.019
2008,North America (excl. USA),Coal,157.458
2008,North America (excl. USA),Gas,339.813
2008,North America (excl. USA),Oil,661.729
2008,North America (excl. USA),Other Industries,77.31700000000001
2008,North Korea,Coal,65.194
2008,North Korea,Gas,0.0
2008,North Korea,Oil,2.686
2008,North Korea,Other Industries,2.449
2008,North Macedonia,Coal,5.936
2008,North Macedonia,Gas,0.224
2008,North Macedonia,Oil,2.777
2008,North Macedonia,Other Industries,0.359
2008,Norway,Coal,4.002
2008,Norway,Gas,12.466
2008,Norway,Oil,24.568
2008,Norway,Other Industries,4.340999999999999
2008,Oceania,Coal,213.451
2008,Oceania,Gas,69.976
2008,Oceania,Oil,150.564
2008,Oceania,Other Industries,18.546
2008,Oman,Coal,0.0
2008,Oman,Gas,28.692
2008,Oman,Oil,9.289
2008,Oman,Other Industries,4.13
2008,Pakistan,Coal,18.91
2008,Pakistan,Gas,65.754
2008,Pakistan,Oil,58.928
2008,Pakistan,Other Industries,11.764
2008,Palau,Coal,0.0
2008,Palau,Gas,0.0
2008,Palau,Oil,0.205
2008,Palau,Other Industries,0.0
2008,Palestine,Coal,0.0
2008,Palestine,Gas,0.0
2008,Palestine,Oil,2.052
2008,Palestine,Other Industries,0.0
2008,Panama,Coal,0.073
2008,Panama,Gas,0.0
2008,Panama,Oil,6.507
2008,Panama,Other Industries,0.733
2008,Panama Canal Zone,Coal,0.0
2008,Panama Canal Zone,Gas,0.0
2008,Panama Canal Zone,Oil,0.0
2008,Panama Canal Zone,Other Industries,0.0
2008,Papua New Guinea,Coal,0.0
2008,Papua New Guinea,Gas,0.29
2008,Papua New Guinea,Oil,4.503
2008,Papua New Guinea,Other Industries,0.0
2008,Paraguay,Coal,0.0
2008,Paraguay,Gas,0.0
2008,Paraguay,Oil,4.049
2008,Paraguay,Other Industries,0.229
2008,Peru,Coal,3.389
2008,Peru,Gas,7.431
2008,Peru,Oil,21.423
2008,Peru,Other Industries,8.426
2008,Philippines,Coal,25.455
2008,Philippines,Gas,7.449
2008,Philippines,Oil,39.229
2008,Philippines,Other Industries,5.167
2008,Poland,Coal,220.509
2008,Poland,Gas,28.093
2008,Poland,Oil,67.185
2008,Poland,Other Industries,14.358
2008,Portugal,Coal,9.849
2008,Portugal,Gas,10.369
2008,Portugal,Oil,34.227
2008,Portugal,Other Industries,5.526999999999999
2008,Puerto Rico,Coal,0.0
2008,Puerto Rico,Gas,0.0
2008,Puerto Rico,Oil,0.0
2008,Puerto Rico,Other Industries,0.0
2008,Qatar,Coal,0.0
2008,Qatar,Gas,41.564
2008,Qatar,Oil,14.414
2008,Qatar,Other Industries,8.279
2008,Romania,Coal,39.703
2008,Romania,Gas,29.803
2008,Romania,Oil,29.119
2008,Romania,Other Industries,6.909999999999999
2008,Russia,Coal,448.428
2008,Russia,Gas,778.187
2008,Russia,Oil,342.161
2008,Russia,Other Industries,67.918
2008,Rwanda,Coal,0.0
2008,Rwanda,Gas,0.0
2008,Rwanda,Oil,0.491
2008,Rwanda,Other Industries,0.037
2008,Ryukyu Islands,Coal,0.0
2008,Ryukyu Islands,Gas,0.0
2008,Ryukyu Islands,Oil,0.0
2008,Ryukyu Islands,Other Industries,0.0
2008,Saint Helena,Coal,0.0
2008,Saint Helena,Gas,0.0
2008,Saint Helena,Oil,0.011
2008,Saint Helena,Other Industries,0.0
2008,Saint Kitts and Nevis,Coal,0.0
2008,Saint Kitts and Nevis,Gas,0.0
2008,Saint Kitts and Nevis,Oil,0.216
2008,Saint Kitts and Nevis,Other Industries,0.0
2008,Saint Lucia,Coal,0.0
2008,Saint Lucia,Gas,0.0
2008,Saint Lucia,Oil,0.3
2008,Saint Lucia,Other Industries,0.0
2008,Saint Pierre and Miquelon,Coal,0.0
2008,Saint Pierre and Miquelon,Gas,0.0
2008,Saint Pierre and Miquelon,Oil,0.066
2008,Saint Pierre and Miquelon,Other Industries,0.0
2008,Saint Vincent and the Grenadines,Coal,0.0
2008,Saint Vincent and the Grenadines,Gas,0.0
2008,Saint Vincent and the Grenadines,Oil,0.191
2008,Saint Vincent and the Grenadines,Other Industries,0.0
2008,Samoa,Coal,0.0
2008,Samoa,Gas,0.0
2008,Samoa,Oil,0.18
2008,Samoa,Other Industries,0.0
2008,Sao Tome and Principe,Coal,0.0
2008,Sao Tome and Principe,Gas,0.0
2008,Sao Tome and Principe,Oil,0.084
2008,Sao Tome and Principe,Other Industries,0.0
2008,Saudi Arabia,Coal,0.0
2008,Saudi Arabia,Gas,125.151
2008,Saudi Arabia,Oil,288.815
2008,Saudi Arabia,Other Industries,18.37
2008,Senegal,Coal,0.597
2008,Senegal,Gas,0.022
2008,Senegal,Oil,2.935
2008,Senegal,Other Industries,1.185
2008,Serbia,Coal,35.49
2008,Serbia,Gas,4.58
2008,Serbia,Oil,10.274
2008,Serbia,Other Industries,1.337
2008,Seychelles,Coal,0.0
2008,Seychelles,Gas,0.0
2008,Seychelles,Oil,0.692
2008,Seychelles,Other Industries,0.0
2008,Sierra Leone,Coal,0.0
2008,Sierra Leone,Gas,0.0
2008,Sierra Leone,Oil,0.535
2008,Sierra Leone,Other Industries,0.0
2008,Singapore,Coal,0.018
2008,Singapore,Gas,15.07
2008,Singapore,Oil,42.484
2008,Singapore,Other Industries,0.0
2008,Sint Maarten (Dutch part),Coal,0.0
2008,Sint Maarten (Dutch part),Gas,0.0
2008,Sint Maarten (Dutch part),Oil,0.65
2008,Sint Maarten (Dutch part),Other Industries,0.0
2008,Slovakia,Coal,17.059
2008,Slovakia,Gas,11.772
2008,Slovakia,Oil,9.758
2008,Slovakia,Other Industries,2.9130000000000003
2008,Slovenia,Coal,6.68
2008,Slovenia,Gas,1.849
2008,Slovenia,Oil,8.757
2008,Slovenia,Other Industries,0.9339999999999999
2008,Solomon Islands,Coal,0.0
2008,Solomon Islands,Gas,0.0
2008,Solomon Islands,Oil,0.308
2008,Solomon Islands,Other Industries,0.0
2008,Somalia,Coal,0.0
2008,Somalia,Gas,0.0
2008,Somalia,Oil,0.601
2008,Somalia,Other Industries,0.0
2008,South Africa,Coal,418.3
2008,South Africa,Gas,8.119
2008,South Africa,Oil,63.234
2008,South Africa,Other Industries,4.989
2008,South America,Coal,91.245
